Stock Symbol,name,url,content,description,apiSource,date
ABT,3 Dividend-Paying Large Cap Pharma Stocks to Consider for 2020,https://finance.yahoo.com/news/3-dividend-paying-large-cap-211509267.html,"The stock market continued its end of the year rally Friday as the three major indices all hit new intraday highs. The tech-heavy NASDAQ hit 9,000 for the first time Thursday after Amazon AMZN stock popped on a solid holiday shopping season.
The strong end t… [+5098 chars]",The stock market continued its end of the year rally Friday as the three major indices all hit new intraday highs.,NewsAPI,2019-12-27
ABT,"The Zacks Analyst Blog Highlights: AbbVie, Abbott Labs, Allergan, Johnson & Johnson and Merck",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-abbvie-135701692.html,"For Immediate Release
Chicago, IL December 30, 2019 Zacks.com announces the list of stocks featured in the Analyst Blog. Every day the Zacks Equity Research analysts discuss the latest news and events impacting stocks and the financial markets. Stocks recent… [+6668 chars]","The Zacks Analyst Blog Highlights: AbbVie, Abbott Labs, Allergan, Johnson & Johnson and Merck",NewsAPI,2019-12-30
ABT,A Look At The Intrinsic Value Of Abbott Laboratories (NYSE:ABT),https://finance.yahoo.com/news/look-intrinsic-value-abbott-laboratories-100224388.html,"How far off is Abbott Laboratories (NYSE:ABT) from its intrinsic value? Using the most recent financial data, we'll take a look at whether the stock is fairly priced by taking the foreast future cash flows of the company and discounting them back to today's v… [+6498 chars]","How far off is Abbott Laboratories (NYSE:ABT) from its intrinsic value? Using the most recent financial data, we'll...",NewsAPI,2020-01-08
ABT,Hedge Funds Love These 3 Stocks More Than Unilever N.V. (UN),https://finance.yahoo.com/news/hedge-funds-love-3-stocks-014157397.html,"How do you pick the next stock to invest in? One way would be to spend days of research browsing through thousands of publicly traded companies. However, an easier way is to look at the stocks that smart money investors are collectively bullish on. Hedge fund… [+7014 chars]","How do you pick the next stock to invest in? One way would be to spend days of research browsing through thousands of publicly traded companies. However, an easier way is to look at the stocks that smart money investors are collectively bullish on. Hedge fund…",NewsAPI,2019-12-20
ABT,Citigroup Inc. (C) vs. Top 20 Hedge Fund Stocks in 2019,https://finance.yahoo.com/news/citigroup-inc-c-vs-top-170812542.html,"While the market driven by short-term sentiment influenced by the accomodative interest rate environment in the US, increasing oil prices and deteriorating expectations towards the resolution of the trade war with China, many smart money investors kept their … [+6102 chars]","While the market driven by short-term sentiment influenced by the accomodative interest rate environment in the US, increasing oil prices and deteriorating expectations towards the resolution of the trade war with China, many smart money investors kept their …",NewsAPI,2019-12-24
ABT,"Trump mixes up 401ks with basic kitchen solvent, shames Americans",https://www.dailydot.com/layer8/trump-401k-409k/,"Ever since President Donald Trump took office, the stock market has shot up, predominantly supercharged by the massive corporate tax cut he pushed through early in his presidency.
Trump has often touted the stock market as indicative of both the overall heal… [+1822 chars]","POTUS' incorrect tweet gets dunked on. The post Trump mixes up 401ks with basic kitchen solvent, shames Americans appeared first on The Daily Dot.",NewsAPI,2020-01-09
ABT,Absolute Appoints Dianne Lapierre as Chief Information Officer,https://www.businesswire.com/news/home/20200106005324/en/Absolute-Appoints-Dianne-Lapierre-Chief-Information-Officer,"VANCOUVER, British Columbia--(BUSINESS WIRE)--Absolute (TSX: ABT), the leader in endpoint resilience, today announced Dianne Lapierre has joined Absolute as Chief Information Officer. Ms. Lapierre will report directly to Absolute CEO, Christy Wyatt, and will … [+3094 chars]","VANCOUVER, British Columbia--(BUSINESS WIRE)--Absolute (TSX: ABT), the leader in endpoint resilience, today announced Dianne Lapierre has joined Absolute as Chief Information Officer. Ms. Lapierre will report directly to Absolute CEO, Christy Wyatt, and will …",NewsAPI,2020-01-06
ABT,"Top Analyst Upgrades and Downgrades: Abbott Labs, AMD, Analog Devices, Applied Materials, Ford, Illumina, Medtronic, Tesla, Wells Fargo and More",https://247wallst.com/investing/2020/01/02/top-analyst-upgrades-and-downgrades-abbott-labs-amd-analog-devices-applied-materials-ford-illumina-medtronic-tesla-wells-fargo-and-more/,"Stocks turned in a banner 2019, with roughly a 28% gain on the S&amp;P 500, but thats all over now and its time to look at 2020. The consensus targets on S&amp;P 500 and Dow Jones industrial average stocks are aiming for positive returns in 2020 to keep the d… [+3444 chars]","Top analyst upgrades, downgrades and initiations for the first trading day of 2020 included Abbott Laboratories, Advanced Micro Devices, Analog Devices, Applied Materials, Ford, Illumina, Medtronic, Tesla and Wells Fargo.",NewsAPI,2020-01-02
ABT,Eleven Companies Spreading Holiday Cheers To Shareholders,https://www.dividendgrowthinvestor.com/2019/12/eleven-companies-spreading-holiday.html,"As part of my review process, I evaluate dividend increases every week. This process helps me to see how my portfolio holdings are doing. It also helps me to uncover and review new candidates for my portfolio.I look for dependable dividends from companies wit… [+11398 chars]","As part of my review process, I evaluate dividend increases every week. This process helps me to see how my portfolio holdings are doing. It also helps me to uncover and review new candidates for my portfolio. I look for dependable dividends from companies wi…",NewsAPI,2019-12-16
ACN,Two new cannabinoids (THCP and CBDP) identified,https://www.nature.com/articles/s41598-019-56785-1,"Plant material
FM2 cannabis variety is obtained from the strain CIN-RO produced by the Council for Agricultural Research and Economics (CREA) in Rovigo (Italy) and provided to the Military Chemical Pharmaceutical Institute (MCPI, Firenze, Italy) for breeding… [+18016 chars]",A novel phytocannabinoid isolated from &lt;i&gt;Cannabis sativa&lt;/i&gt; L. with an &lt;i&gt;in vivo&lt;/i&gt; cannabimimetic activity higher than &#916;&lt;sup&gt;9&lt;/sup&gt;-tetrahydrocannabinol: &#916;&lt;sup&gt;9&lt;/sup&gt;-Tetrahydrocannabiphorol,NewsAPI,2020-01-02
ACN,"Accenture Earnings Top Estimates, Outlook In Line Amid Currency Headwinds - Investor's Business Daily",https://www.investors.com/news/technology/accenture-earnings-acn-accenture-stock-q32019/,"Accenture earnings for its fiscal first-quarter topped estimates on Thursday while revenue also beat Wall Street targets. Accenture stock edged down in early trading as its revenue outlook came in roughly in line.
XDublin-based Accenture earnings rose 7% vs.… [+1346 chars]",Accenture earnings for its fiscal first-quarter topped views on Thursday while revenue also beat Wall Street targets. Accenture stock fell in early trading.,NewsAPI,2019-12-19
ACN,"Waste Management (WM) Solid Waste Business Strong, Debt High - Yahoo Finance",https://finance.yahoo.com/news/waste-management-wm-solid-waste-140702938.html,"Shares of Waste Management WM have gained 25.8% over the past year, outperforming 23.1% growth of the industry it belongs to.
Lets delve deeper into the factors which justify the stocks retention in investors portfolio.
Whats Driving Waste Management?
Wast… [+3451 chars]","Strong performance of solid waste business continues to benefit Waste Management's (WM) cash and earnings. However, high debt may limit its future expansion and worsen risk profile.",NewsAPI,2020-01-03
ACN,Accenture: Strong Cash Generation And Reasonable Valuation,https://seekingalpha.com/article/4316019-accenture-strong-cash-generation-and-reasonable-valuation,"When making investment decisions, a simple and straightforward thesis can be remarkably effective. Accenture (ACN) is a high-quality business with outstanding cash flow generation, and the stock is reasonably valued at current levels. This makes Accenture sto… [+8559 chars]",Accenture is a market leader with strong competitive advantages in its main markets.Financial performance has been outstanding over the long term.The company produces profitability metrics widely above the median levels in the sector.The stock remains reasona…,NewsAPI,2020-01-09
ACN,Assessing The Chances Of A Bull Or Bear Market In 2020,https://seekingalpha.com/article/4314470-assessing-chances-of-bull-bear-market-in-2020,"The new record highs that we have been seeing in the markets recently, seem to be the result of certain ""High RISK ON Trades"" that have been implemented. The reason I consider them high risk is because they were placed at a time when three potentially dangero… [+8134 chars]","Explains why 2019 was a ""High RISK ON Trades"" Year.Explains why the markets are overbought.Concludes with two possible scenarios as to whether we will have a Bull or Bear Market in 2020 and they all relate to what happens to President Trump going forward.",NewsAPI,2019-12-30
